2020-04-03 23:38:52,457 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/cucumber-plugin/5.4.2/cucumber-plugin-5.4.2.pom
2020-04-03 23:38:52,488 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/cucumber-plugin/5.4.2/cucumber-plugin-5.4.2.pom
2020-04-03 23:38:52,519 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/cucumber-gherkin-vintage/5.4.2/cucumber-gherkin-vintage-5.4.2.pom
2020-04-03 23:38:52,551 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/cucumber-gherkin-vintage/5.4.2/cucumber-gherkin-vintage-5.4.2.pom
2020-04-03 23:38:52,582 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/tag-expressions/2.0.4/tag-expressions-2.0.4.pom
2020-04-03 23:38:52,597 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/tag-expressions/2.0.4/tag-expressions-2.0.4.pom
2020-04-03 23:38:52,629 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/cucumber-expressions/8.3.1/cucumber-expressions-8.3.1.pom
2020-04-03 23:38:52,644 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/cucumber-expressions/8.3.1/cucumber-expressions-8.3.1.pom
2020-04-03 23:38:52,676 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/datatable/3.3.0/datatable-3.3.0.pom
2020-04-03 23:38:52,691 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/datatable/3.3.0/datatable-3.3.0.pom
2020-04-03 23:38:52,738 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/datatable-parent/3.3.0/datatable-parent-3.3.0.pom
2020-04-03 23:38:52,754 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/datatable-parent/3.3.0/datatable-parent-3.3.0.pom
2020-04-03 23:38:52,785 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/docstring/5.4.2/docstring-5.4.2.pom
2020-04-03 23:38:52,801 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/docstring/5.4.2/docstring-5.4.2.pom
2020-04-03 23:38:53,238 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/cucumber-java/5.4.2/cucumber-java-5.4.2.jar
2020-04-03 23:38:53,416 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/cucumber-java/5.4.2/cucumber-java-5.4.2.jar
2020-04-03 23:38:53,463 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/cucumber-core/5.4.2/cucumber-core-5.4.2.jar
2020-04-03 23:38:53,666 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/cucumber-core/5.4.2/cucumber-core-5.4.2.jar
2020-04-03 23:38:53,682 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/cucumber-gherkin/5.4.2/cucumber-gherkin-5.4.2.jar
2020-04-03 23:38:53,760 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/io/cucumber/cucumber-gherkin/5.4.2/cucumber-gherkin-5.4.2.jar
2020-04-03 23:38:53,775 [Worker-20] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/io/cucumber/cucumber-gherkin-vintage/5.4.2/cucumber-gherkin-vintage-5.4.2.jar
